"id" "long" "lat" "order" "hole" "piece" "group" "name"
"0" 33.4379101 69.42459 107 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.49938 69.3963099 108 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.41989 69.3579401 109 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.59508 69.30119 110 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.1558199 69.30154 111 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.96253 69.3424801 112 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.1263301 69.3876299 113 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.4057696 69.3324693 114 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.225 69.2981299 115 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.8270899 69.24884 116 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.76266 69.23673 117 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 35.12898 69.2021701 118 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 35.1409969 69.1677415 119 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 35.2785899 69.2015299 120 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 35.1549 69.25325 121 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 35.81848 69.20225 122 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 36.42364 69.0625499 123 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 36.3629801 69.05428 124 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 37.4448599 68.73577 125 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 37.5699299 68.7226999 126 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 38.4101999 68.36677 127 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 38.44525 68.3969301 128 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 38.6045499 68.3403499 129 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 38.6485301 68.37477 130 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 39.60092 68.02968 131 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 39.64507 68.0471601 132 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 39.6019099 68.0666299 133 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 39.8659499 68.035 134 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 39.7640801 68.15304 135 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 39.89634 68.0997699 136 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 40.0093301 67.98565 137 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 40.37697 67.88571 138 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 40.4069101 67.8442799 139 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 40.2934001 67.83157 140 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 40.4178199 67.75773 141 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 40.5636 67.75561 142 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 40.4550799 67.8287099 143 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 40.5435501 67.8396001 144 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 40.55715 67.7966801 145 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 40.6571799 67.80142 146 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 40.78342 67.71739 147 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 40.98285 67.6955399 148 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 41.0374001 67.63388 149 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 40.9646901 67.5539999 150 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 41.0141799 67.50681 151 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 40.9812401 67.46835 152 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 41.1190299 67.4074501 153 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 41.0832001 67.25064 154 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 41.31397 67.2166899 155 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 41.3525701 67.1929901 156 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 41.3054699 67.14301 157 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 41.4098699 67.10955 158 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 41.3389199 67.0657001 159 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 41.36745 67.01105 160 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 41.2577699 66.97061 161 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 41.28606 66.9351801 162 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 41.24078 66.8519199 163 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 41.09494 66.7382701 164 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 40.6956699 66.5762099 165 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 40.69161 66.52922 166 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 40.48046 66.4164201 167 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 40.0047901 66.2560299 168 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 38.6833301 66.06541 169 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 37.9266999 66.0836601 170 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 37.0641701 66.2521001 171 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 35.5538923 66.3837326 172 FALSE "1" "0.1" "Северо-Западный федеральный округ"
